r	SAT	1.26507	500	10.3.0.2	56
t	sat	1.5	500	0.0.0.0
t	sat	1.5	500	0.0.0.0
t	sat	1.5	500	0.0.0.0
t	lte	1.5	500	7.0.0.2
t	lte	1.5	500	7.0.0.3
t	lte	1.5	500	7.0.0.4
t	lte	1.5	500	7.0.0.5
t	lte	1.5	500	7.0.0.6
t	lte	1.5	500	7.0.0.7
t	lte	1.5	500	7.0.0.8
t	lte	1.5	500	7.0.0.9
t	lte	1.5	500	7.0.0.10
t	lte	1.5	500	7.0.0.11
t	lte	1.5	500	7.0.0.12
t	lte	1.5	500	7.0.0.13
t	lte	1.5	500	7.0.0.14
t	lte	1.5	500	7.0.0.15
t	lte	1.5	500	7.0.0.16
t	lte	1.5	500	7.0.0.17
t	lte	1.5	500	7.0.0.18
t	lte	1.5	500	7.0.0.19
t	lte	1.5	500	7.0.0.20
t	lte	1.5	500	7.0.0.21
t	lte	1.5	500	7.0.0.22
t	lte	1.5	500	7.0.0.23
t	lte	1.5	500	7.0.0.24
t	lte	1.5	500	7.0.0.25
t	lte	1.5	500	7.0.0.26
t	lte	1.5	500	7.0.0.27
t	lte	1.5	500	7.0.0.28
t	lte	1.5	500	7.0.0.29
t	lte	1.5	500	7.0.0.30
t	lte	1.5	500	7.0.0.31
t	lte	1.5	500	7.0.0.32
t	lte	1.5	500	7.0.0.33
t	lte	1.5	500	7.0.0.34
t	lte	1.5	500	7.0.0.35
t	lte	1.5	500	7.0.0.36
t	lte	1.5	500	7.0.0.37
t	lte	1.5	500	7.0.0.38
t	lte	1.5	500	7.0.0.39
t	lte	1.5	500	7.0.0.40
t	lte	1.5	500	7.0.0.41
r	LTE	1.514	500	7.0.0.35	33
r	LTE	1.515	500	7.0.0.24	22
r	LTE	1.516	500	7.0.0.41	39
r	LTE	1.517	500	7.0.0.30	28
r	LTE	1.518	500	7.0.0.16	14
r	LTE	1.519	500	7.0.0.7	5
r	LTE	1.52	500	7.0.0.4	2
r	LTE	1.521	500	7.0.0.2	0
r	LTE	1.522	500	7.0.0.8	6
r	LTE	1.523	500	7.0.0.9	7
r	LTE	1.524	500	7.0.0.12	10
r	LTE	1.525	500	7.0.0.18	16
r	LTE	1.526	500	7.0.0.14	12
r	LTE	1.527	500	7.0.0.22	20
r	LTE	1.528	500	7.0.0.13	11
r	LTE	1.529	500	7.0.0.19	17
r	LTE	1.53	500	7.0.0.5	3
r	LTE	1.531	500	7.0.0.39	37
r	LTE	1.532	500	7.0.0.26	24
r	LTE	1.533	500	7.0.0.32	30
r	LTE	1.534	500	7.0.0.31	29
r	LTE	1.535	500	7.0.0.29	27
